Date,Open,High,Low,Close,Volume
1993-03-15,0.421292,0.430644,0.4167,0.428822,161442984
1993-03-16,0.430644,0.434557,0.424999,0.424999,120198316
1993-03-17,0.424999,0.428822,0.413851,0.414727,209134204
1993-03-18,0.413851,0.418296,0.409831,0.409831,126020148
1993-03-19,0.413851,0.415545,0.402694,0.40443,182882710
1993-03-22,0.402694,0.405336,0.396941,0.400497,196054969
1993-03-23,0.400497,0.406272,0.395778,0.396941,121687032
1993-03-24,0.396941,0.408098,0.394801,0.40443,169790233
1993-03-25,0.40443,0.411989,0.402694,0.411989,202993269
1993-03-26,0.411989,0.411989,0.394801,0.400497,180104695
1993-03-29,0.393047,0.394801,0.381959,0.383684,310590961
1993-03-30,0.384552,0.393047,0.37792,0.393047,313368965
1993-03-31,0.394801,0.396941,0.38541,0.387655,264694100
1993-04-01,0.38541,0.391156,0.383684,0.38944,128412687
1993-04-02,0.379801,0.38541,0.372528,0.377043,301193604
1993-04-05,0.376156,0.379801,0.372528,0.376156,177034283
1993-04-06,0.376156,0.37792,0.366813,0.366813,199816544
1993-04-07,0.368635,0.381959,0.364774,0.379801,193263670
1993-04-08,0.376156,0.379801,0.368635,0.374364,193954840
1993-04-12,0.372528,0.383684,0.372528,0.376156,110428788
1993-04-13,0.379801,0.38541,0.36292,0.364774,195204273
1993-04-14,0.36292,0.366813,0.358181,0.366813,201823651
1993-04-15,0.36292,0.36292,0.351794,0.355402,259550174
1993-04-16,0.36292,0.366813,0.356603,0.362072,815070278
1993-04-19,0.364774,0.372528,0.36292,0.364774,270422967
1993-04-20,0.366813,0.37792,0.36292,0.376156,284884460
1993-04-21,0.37792,0.381959,0.370539,0.373091,243613271
1993-04-22,0.370539,0.379801,0.368635,0.376156,187122799
1993-04-23,0.374364,0.37792,0.366813,0.370539,159196625
1993-04-26,0.370539,0.374364,0.364774,0.368635,122005976
1993-04-27,0.366813,0.37792,0.366813,0.37792,153893125
1993-04-28,0.374364,0.391156,0.374364,0.38671,193728924
1993-04-29,0.387655,0.38944,0.377043,0.381959,97841406
1993-04-30,0.381959,0.394801,0.381959,0.38541,157056657
1993-05-03,0.38541,0.391156,0.383684,0.390298,77358626
1993-05-04,0.393047,0.408098,0.391156,0.401786,202727436
1993-05-05,0.398745,0.417684,0.398745,0.409831,300329598
1993-05-06,0.409831,0.411989,0.402694,0.40443,83619081
1993-05-07,0.402694,0.411989,0.402694,0.411989,97190056
1993-05-10,0.413851,0.420454,0.413851,0.413851,163689303
1993-05-11,0.413851,0.415545,0.406272,0.409831,187960255
1993-05-12,0.408098,0.411989,0.398745,0.400497,124877029
1993-05-13,0.402694,0.419567,0.402694,0.417684,429287267
1993-05-14,0.415545,0.421292,0.413851,0.417684,139338622
1993-05-17,0.417684,0.421292,0.413851,0.419567,82648767
1993-05-18,0.417684,0.423104,0.413851,0.417684,194007972
1993-05-19,0.411989,0.432752,0.409831,0.430644,205040322
1993-05-20,0.430644,0.443869,0.430644,0.442085,344790904
1993-05-21,0.442085,0.444757,0.426988,0.432752,175877924
1993-05-24,0.426988,0.442085,0.426988,0.433384,178390059
1993-05-25,0.426988,0.432752,0.419567,0.424358,214477457
1993-05-26,0.421292,0.434557,0.4167,0.434557,144269895
1993-05-27,0.434557,0.439948,0.430644,0.432752,234136142
1993-05-28,0.428822,0.432752,0.423104,0.425835,218305570
1993-06-01,0.424999,0.434557,0.424999,0.428822,160299887
1993-06-02,0.426988,0.438193,0.421292,0.428822,237924314
1993-06-03,0.428822,0.430644,0.421292,0.424358,186152494
1993-06-04,0.419567,0.423104,0.409831,0.412935,253595434
1993-06-07,0.409831,0.411989,0.37919,0.381959,572387424
1993-06-08,0.366813,0.376156,0.361147,0.372528,737100170
1993-06-09,0.33853,0.343051,0.331029,0.332774,1398516523
1993-06-10,0.327382,0.336696,0.321657,0.334676,657123099
1993-06-11,0.33853,0.340403,0.326554,0.329246,287582742
1993-06-14,0.331029,0.336696,0.327382,0.335593,296089505
1993-06-15,0.340403,0.340403,0.315092,0.315981,532059928
1993-06-16,0.317816,0.325284,0.312375,0.317816,419025913
1993-06-17,0.319567,0.319567,0.30445,0.310205,485910601
1993-06-18,0.313004,0.316918,0.29913,0.308481,369433970
1993-06-21,0.30445,0.30445,0.297364,0.297887,324680332
1993-06-22,0.307625,0.315981,0.29913,0.311448,399207773
1993-06-23,0.314131,0.314131,0.301041,0.30445,214477457
1993-06-24,0.30445,0.314131,0.301041,0.314131,264454945
1993-06-25,0.303917,0.306658,0.297364,0.301041,305194406
1993-06-28,0.30445,0.30445,0.29155,0.30182,419663927
1993-06-29,0.302767,0.302767,0.289569,0.293345,349230348
1993-06-30,0.29155,0.29913,0.289569,0.297364,237658490
1993-07-01,0.293345,0.29913,0.285913,0.285913,258912183
1993-07-02,0.287648,0.29155,0.28408,0.289569,227423765
1993-07-06,0.287648,0.293345,0.282288,0.28408,184251770
1993-07-07,0.282288,0.285006,0.27262,0.274452,269439322
1993-07-08,0.274452,0.282288,0.27262,0.274452,164925401
1993-07-09,0.278324,0.280139,0.274452,0.276541,186179104
1993-07-12,0.276541,0.286761,0.27262,0.285913,206356159
1993-07-13,0.29155,0.29155,0.278324,0.280139,187641211
1993-07-14,0.276541,0.282288,0.269071,0.280139,292301324
1993-07-15,0.280139,0.28408,0.265148,0.269071,401174974
1993-07-16,0.214218,0.222989,0.199261,0.206975,2516667824
1993-07-19,0.210709,0.216397,0.192045,0.192979,956814657
1993-07-20,0.197445,0.208848,0.193739,0.202215,631257111
1993-07-21,0.195603,0.201298,0.192045,0.197445,541058540
1993-07-22,0.195603,0.203123,0.193739,0.199261,250618034
1993-07-23,0.203123,0.206975,0.195603,0.197445,277441042
1993-07-26,0.201298,0.206975,0.195603,0.202215,181367496
1993-07-27,0.201298,0.206975,0.197445,0.199261,235704577
1993-07-28,0.197445,0.203123,0.197445,0.202215,108940055
1993-07-29,0.203123,0.206975,0.201298,0.205013,144043949
1993-07-30,0.206975,0.212395,0.203123,0.208848,254499248
1993-08-02,0.212395,0.219974,0.210709,0.214218,256705682
1993-08-03,0.218181,0.219974,0.216397,0.218181,209439810
1993-08-04,0.219974,0.229295,0.218181,0.227541,288380252
1993-08-05,0.231445,0.231445,0.218181,0.222121,248478065
1993-08-06,0.219974,0.227541,0.219974,0.219974,149440497
1993-08-09,0.219974,0.227541,0.218181,0.223836,191562311
1993-08-10,0.222121,0.223836,0.212395,0.214218,181314295
1993-08-11,0.214218,0.214218,0.203123,0.206975,198155046
1993-08-12,0.206975,0.208848,0.195603,0.199261,401334437
1993-08-13,0.199261,0.208848,0.197445,0.20589,164739407
1993-08-16,0.206975,0.210709,0.205013,0.206975,121580662
1993-08-17,0.208848,0.214218,0.205013,0.213312,128386072
1993-08-18,0.218181,0.223836,0.212395,0.214218,223967868
1993-08-19,0.216397,0.216397,0.206975,0.206975,180543392
1993-08-20,0.208848,0.210709,0.203123,0.210709,118603283
1993-08-23,0.210709,0.216397,0.206975,0.213312,108209011
1993-08-24,0.212395,0.216397,0.208848,0.210709,120171722
1993-08-25,0.210709,0.212395,0.201298,0.205013,172993609
1993-08-26,0.205013,0.205013,0.199261,0.202215,209041103
1993-08-27,0.203123,0.203123,0.197445,0.199261,221415840
1993-08-30,0.199261,0.199261,0.194705,0.195603,324866378
1993-08-31,0.199261,0.201298,0.195603,0.199261,151753166
1993-09-01,0.199261,0.201298,0.193739,0.19651,267698091
1993-09-02,0.195603,0.197445,0.189847,0.193739,334981487
1993-09-03,0.195603,0.195603,0.189847,0.193739,193370054
1993-09-07,0.195603,0.203123,0.193739,0.197445,170348515
1993-09-08,0.197445,0.203123,0.195603,0.201298,268960832
1993-09-09,0.201298,0.203123,0.195603,0.195603,177459677
1993-09-10,0.197445,0.197445,0.190754,0.197445,159608696
1993-09-13,0.197445,0.199261,0.186349,0.189847,303559576
1993-09-14,0.182318,0.188043,0.180583,0.182318,328309040
1993-09-15,0.184179,0.188043,0.176965,0.184179,305859026
1993-09-16,0.182318,0.188043,0.182318,0.186349,102015026
1993-09-17,0.183243,0.192045,0.182318,0.189847,204162962
1993-09-20,0.189847,0.192045,0.186349,0.187196,131775484
1993-09-21,0.186349,0.189847,0.179696,0.184179,173857542
1993-09-22,0.182318,0.192045,0.182318,0.192045,131124221
1993-09-23,0.192045,0.192045,0.184179,0.186349,155408450
1993-09-24,0.188043,0.189847,0.184179,0.188043,90876479
1993-09-27,0.188043,0.189847,0.182318,0.186349,134314239
1993-09-28,0.186349,0.188043,0.182318,0.186349,112209903
1993-09-29,0.182318,0.187196,0.17875,0.179696,280963381
1993-09-30,0.180583,0.180583,0.173035,0.175765,326248731
1993-10-01,0.17125,0.173035,0.169062,0.17125,398742560
1993-10-04,0.170332,0.173035,0.165556,0.17125,228859266
1993-10-05,0.173035,0.180583,0.173035,0.176965,209240450
1993-10-06,0.17875,0.180583,0.175765,0.177913,208017595
1993-10-07,0.176965,0.17875,0.17125,0.173035,160100457
1993-10-08,0.174807,0.174807,0.167259,0.170332,165443810
1993-10-11,0.17125,0.180583,0.17125,0.17875,191243276
1993-10-12,0.180583,0.188043,0.17875,0.180583,363558981
1993-10-13,0.182318,0.182318,0.176965,0.180583,210064585
1993-10-14,0.180583,0.184179,0.176965,0.17875,190698374
1993-10-15,0.208848,0.214218,0.201298,0.212395,1133662848
1993-10-18,0.210709,0.216397,0.208848,0.213312,395193608
1993-10-19,0.212395,0.214218,0.205013,0.208848,253462561
1993-10-20,0.210709,0.212395,0.205013,0.208848,164260824
1993-10-21,0.206975,0.235013,0.205013,0.227541,744237918
1993-10-22,0.229295,0.23715,0.223836,0.227541,470053418
1993-10-25,0.227541,0.229295,0.222989,0.225689,260055271
1993-10-26,0.223836,0.225689,0.218181,0.223836,264029520
1993-10-27,0.225689,0.242592,0.223836,0.238916,544806847
1993-10-28,0.238916,0.242592,0.23324,0.23324,290121438
1993-10-29,0.23324,0.238916,0.229295,0.231445,162426561
1993-11-01,0.231445,0.23715,0.227541,0.23715,125767632
1993-11-02,0.235013,0.248307,0.23324,0.246404,266129645
1993-11-03,0.248307,0.248307,0.23324,0.238117,210011380
1993-11-04,0.23715,0.242592,0.231445,0.242592,219993659
1993-11-05,0.23988,0.242592,0.231445,0.23988,448640210
1993-11-08,0.240688,0.241605,0.229295,0.231445,198181657
1993-11-09,0.23324,0.235013,0.223836,0.226626,203232616
1993-11-10,0.227541,0.231445,0.225689,0.231445,91354995
1993-11-11,0.231445,0.240688,0.229295,0.235919,169032596
1993-11-12,0.23715,0.240688,0.229295,0.238916,170494702
1993-11-15,0.23715,0.246404,0.23715,0.240688,186444948
1993-11-16,0.240688,0.257561,0.238916,0.255826,359691122
1993-11-17,0.255826,0.263326,0.246404,0.252151,359146093
1993-11-18,0.252151,0.253983,0.248307,0.252151,135776340
1993-11-19,0.248307,0.252151,0.244395,0.248307,145931337
1993-11-22,0.246404,0.248307,0.242592,0.244395,178735685
1993-11-23,0.244395,0.248307,0.235013,0.248307,220937295
1993-11-24,0.246404,0.252151,0.24532,0.248307,107331793
1993-11-26,0.246404,0.248307,0.242592,0.24532,51559132
1993-11-29,0.242592,0.244395,0.23715,0.238916,114775313
1993-11-30,0.238916,0.24532,0.23715,0.23715,133702871
1993-12-01,0.240688,0.242592,0.235013,0.23715,131988194
1993-12-02,0.238916,0.240688,0.23324,0.238916,119453910
1993-12-03,0.238916,0.240688,0.23324,0.23715,142967275
1993-12-06,0.23715,0.244395,0.235013,0.242592,186298718
1993-12-07,0.240688,0.242592,0.23715,0.242592,75776906
1993-12-08,0.240688,0.242592,0.23715,0.23988,46986782
1993-12-09,0.238916,0.240688,0.223836,0.225689,216896606
1993-12-10,0.227541,0.229295,0.208848,0.212395,590132038
1993-12-13,0.212395,0.222121,0.208848,0.222121,289961997
1993-12-14,0.219974,0.223836,0.218181,0.219087,348512616
1993-12-15,0.218181,0.223836,0.218181,0.223836,147021320
1993-12-16,0.222121,0.223836,0.218181,0.22085,149972082
1993-12-17,0.222121,0.223836,0.219087,0.222121,172262586
1993-12-20,0.219974,0.223836,0.212395,0.214218,224340040
1993-12-21,0.214218,0.216397,0.205013,0.206975,298030166
1993-12-22,0.205013,0.214218,0.203123,0.210709,215248431
1993-12-23,0.205013,0.205013,0.199261,0.205013,269346288
1993-12-27,0.208848,0.216397,0.205013,0.214218,189807789
1993-12-28,0.216397,0.222121,0.214218,0.219087,189289398
1993-12-29,0.219974,0.219974,0.214218,0.214218,127402492
1993-12-30,0.214218,0.227541,0.214218,0.223836,373301895
1993-12-31,0.223836,0.227541,0.219974,0.219974,191030673
1994-01-03,0.222121,0.225689,0.218181,0.224762,215434464
1994-01-04,0.227541,0.23715,0.225689,0.23715,338437410
1994-01-05,0.238916,0.254888,0.238916,0.253983,726466707
1994-01-06,0.253983,0.255826,0.244395,0.246404,434962882
1994-01-07,0.240688,0.250081,0.235013,0.249195,354600261
1994-01-10,0.248307,0.254888,0.246404,0.252771,239240264
1994-01-11,0.252151,0.253983,0.238916,0.23988,421777412
1994-01-12,0.242592,0.242592,0.229295,0.229295,521133995
1994-01-13,0.225689,0.231445,0.223836,0.230471,630884937
1994-01-14,0.231445,0.238916,0.229295,0.23324,254578998
1994-01-17,0.23324,0.23715,0.225689,0.228438,172927126
1994-01-18,0.227541,0.227541,0.218181,0.22085,430563291
1994-01-19,0.219974,0.223836,0.216397,0.219974,334183979
1994-01-20,0.222121,0.231445,0.222121,0.224762,318154023
1994-01-21,0.250081,0.252151,0.242592,0.251291,1163197405
1994-01-24,0.250081,0.265148,0.250081,0.263326,821423771
1994-01-25,0.261502,0.263326,0.250081,0.254888,524948776
1994-01-26,0.253983,0.255826,0.250081,0.252151,196772717
1994-01-27,0.252151,0.257561,0.248307,0.256714,156950287
1994-01-28,0.257561,0.261502,0.253983,0.255826,161921447
1994-01-31,0.252151,0.253983,0.246404,0.246404,282903980
1994-02-01,0.248307,0.252151,0.242592,0.250081,185993023
1994-02-02,0.250081,0.250081,0.244395,0.248307,173804397
1994-02-03,0.248307,0.252771,0.244395,0.252151,163769030
1994-02-04,0.252151,0.263326,0.250081,0.252151,420129173
1994-02-07,0.252151,0.27927,0.252151,0.274452,860940455
1994-02-08,0.270875,0.274452,0.265148,0.269071,338689948
1994-02-09,0.269071,0.274452,0.265148,0.27262,221907598
1994-02-10,0.27262,0.282288,0.270875,0.274452,358441588
1994-02-11,0.27262,0.282288,0.27262,0.278324,194925154
1994-02-14,0.278324,0.285913,0.276541,0.278324,291410769
1994-02-15,0.276541,0.282288,0.27262,0.27927,154012842
1994-02-16,0.282288,0.282288,0.276541,0.276541,144814852
1994-02-17,0.280139,0.285006,0.27262,0.278324,172262586
1994-02-18,0.274452,0.278324,0.27262,0.27262,176914677
1994-02-22,0.27262,0.282288,0.269071,0.280139,254645501
1994-02-23,0.280139,0.287648,0.278324,0.280139,309195288
1994-02-24,0.278324,0.280139,0.27262,0.275358,234814081
1994-02-25,0.278324,0.280139,0.267199,0.270875,281056413
1994-02-28,0.27262,0.278324,0.270875,0.274452,146954874
1994-03-01,0.276541,0.276541,0.269071,0.27262,251442113
1994-03-02,0.265148,0.27262,0.261502,0.267858,349084164
1994-03-03,0.269071,0.27262,0.267199,0.269071,223675512
1994-03-04,0.270875,0.282288,0.269071,0.276541,269213390
1994-03-07,0.278324,0.286761,0.276541,0.285006,368370628
1994-03-08,0.285913,0.285913,0.276541,0.278324,220804447
1994-03-09,0.275358,0.282288,0.270875,0.282288,294959726
1994-03-10,0.280139,0.282857,0.276541,0.280139,170614326
1994-03-11,0.278324,0.28408,0.276541,0.280139,192067430
1994-03-14,0.289569,0.289569,0.28408,0.286761,524204454
1994-03-15,0.287648,0.287648,0.280139,0.282857,242749259
1994-03-16,0.282288,0.28408,0.274452,0.276541,174655048
1994-03-17,0.276541,0.278324,0.27262,0.274452,185408215
1994-03-18,0.276541,0.276541,0.269071,0.273909,265451726
1994-03-21,0.273909,0.274452,0.265148,0.267199,292553892
1994-03-22,0.265148,0.267199,0.259373,0.263326,288180808
1994-03-23,0.265148,0.267199,0.257561,0.264241,257157674
1994-03-24,0.264241,0.265148,0.255826,0.26034,223223538
1994-03-25,0.261502,0.261502,0.246404,0.246404,407820865
1994-03-28,0.248307,0.255826,0.246404,0.250081,335353687
1994-03-29,0.250081,0.253983,0.242592,0.246404,253396044
1994-03-30,0.244395,0.250081,0.238916,0.244395,201544530
1994-03-31,0.244395,0.252151,0.23715,0.250081,248105865
1994-04-04,0.242592,0.250081,0.238916,0.250081,199736789
1994-04-05,0.253983,0.257561,0.252151,0.252151,116184204
1994-04-06,0.255826,0.255826,0.246404,0.252151,153201969
1994-04-07,0.252151,0.253983,0.246404,0.251291,91820207
1994-04-08,0.253983,0.255826,0.250081,0.252151,209878493
1994-04-11,0.252151,0.252151,0.244395,0.252151,126777795
1994-04-12,0.251291,0.251291,0.238916,0.240688,162386636
1994-04-13,0.242592,0.244395,0.235013,0.238916,276683370
1994-04-14,0.229295,0.238916,0.225689,0.23715,263458008
1994-04-15,0.235013,0.23715,0.225689,0.227541,223529218
1994-04-18,0.229295,0.229295,0.219974,0.222989,273307220
1994-04-19,0.223836,0.225689,0.214218,0.218181,197304401
1994-04-20,0.219974,0.225689,0.210709,0.212395,334489725
1994-04-21,0.214218,0.229295,0.203123,0.222989,487213160
1994-04-22,0.235013,0.240688,0.214218,0.223836,828162711
1994-04-25,0.223836,0.23324,0.222121,0.23324,426336445
1994-04-26,0.23715,0.23715,0.23324,0.235013,194898539
1994-04-28,0.23324,0.235013,0.223836,0.227541,119241318
1994-04-29,0.225689,0.229295,0.223836,0.225689,112489055
1994-05-02,0.225689,0.235013,0.225689,0.23324,146237031
1994-05-03,0.23324,0.235013,0.222121,0.227541,157721242
1994-05-04,0.23324,0.250081,0.229295,0.248307,432171637
1994-05-05,0.250081,0.253983,0.242592,0.247352,342185729
1994-05-06,0.242592,0.246404,0.235013,0.243153,222851370
1994-05-09,0.242592,0.244395,0.231445,0.235013,166706546
1994-05-10,0.238916,0.240688,0.23324,0.23324,174269578
1994-05-11,0.23324,0.23715,0.223836,0.227541,172701139
1994-05-12,0.229295,0.231445,0.222121,0.223256,127110042
1994-05-13,0.223836,0.229295,0.219974,0.225689,109910368
1994-05-16,0.225689,0.229295,0.222121,0.222121,160672040
1994-05-17,0.223836,0.223836,0.216397,0.22085,213746438
1994-05-18,0.223836,0.231445,0.219974,0.230471,146994701
1994-05-19,0.231445,0.244395,0.229295,0.241605,324680332
1994-05-20,0.238916,0.242592,0.23324,0.233553,116476576
1994-05-23,0.23324,0.235013,0.225689,0.229295,142355897
1994-05-24,0.23324,0.235013,0.227541,0.231445,150065109
1994-05-25,0.227541,0.238916,0.225689,0.235013,161536033
1994-05-26,0.23715,0.23715,0.227541,0.229295,86676252
1994-05-27,0.227541,0.231445,0.222121,0.225404,128984264
1994-05-31,0.222121,0.222121,0.214218,0.219974,305473531
1994-06-01,0.214218,0.21548,0.209735,0.212395,457811618
1994-06-02,0.213312,0.214218,0.204057,0.20589,456814684
1994-06-03,0.204057,0.210709,0.201298,0.207899,419743689
1994-06-06,0.206975,0.208848,0.203123,0.20589,149573345
1994-06-07,0.205013,0.208848,0.205013,0.206975,166440702
1994-06-08,0.206975,0.207899,0.195603,0.19651,325371450
1994-06-09,0.192979,0.203123,0.192045,0.203123,348353109
1994-06-10,0.204057,0.20589,0.198292,0.199261,169391497
1994-06-13,0.198292,0.204403,0.198292,0.203123,110256009
1994-06-14,0.205013,0.20589,0.200391,0.203416,183188386
1994-06-15,0.203123,0.210709,0.202215,0.209477,189262823
1994-06-16,0.208848,0.208848,0.19651,0.198292,258978625
1994-06-17,0.195603,0.201298,0.194705,0.199261,266422071
1994-06-20,0.197445,0.205013,0.195603,0.204057,237233157
1994-06-21,0.202215,0.205013,0.193739,0.195603,288712530
1994-06-22,0.197445,0.201298,0.195603,0.197445,135125073
1994-06-23,0.197445,0.197445,0.187196,0.189029,241978306
1994-06-24,0.189029,0.19651,0.186349,0.192686,347555581
1994-06-27,0.189847,0.197445,0.185362,0.197445,303758911
1994-06-28,0.197445,0.204057,0.192979,0.201298,206768163
1994-06-29,0.201298,0.204057,0.194705,0.19651,160884677
1994-06-30,0.197445,0.202215,0.197445,0.199261,120729931
1994-07-01,0.198292,0.199261,0.190754,0.193739,212762853
1994-07-05,0.192979,0.201298,0.192979,0.199261,101882170
1994-07-06,0.197445,0.199261,0.195603,0.19651,115572769
1994-07-07,0.194705,0.203123,0.192045,0.201859,201929917
1994-07-08,0.199261,0.207899,0.199261,0.203416,247122340
1994-07-11,0.204057,0.20589,0.200391,0.203123,126299276
1994-07-12,0.203123,0.213923,0.198292,0.213312,287569454
1994-07-13,0.214218,0.227541,0.214218,0.223256,534359426
1994-07-14,0.222989,0.223836,0.212395,0.21548,214410978
1994-07-15,0.212395,0.21548,0.206975,0.212395,112701687
1994-07-18,0.211608,0.218181,0.210709,0.213312,90703668
1994-07-19,0.21548,0.216397,0.20589,0.208257,138102418
1994-07-20,0.20589,0.207899,0.198292,0.200391,257968450
1994-07-21,0.200391,0.214218,0.199261,0.210709,343541444
1994-07-22,0.238117,0.240434,0.225689,0.23324,933487440
1994-07-25,0.234135,0.23988,0.231445,0.238343,501594968
1994-07-26,0.238916,0.240688,0.234135,0.235919,224074175
1994-07-27,0.235013,0.235919,0.230471,0.233553,158771272
1994-07-28,0.23324,0.241605,0.232303,0.23988,291131654
1994-07-29,0.23988,0.255826,0.23988,0.25341,659568715
1994-08-01,0.252771,0.253983,0.246404,0.251291,272097744
1994-08-02,0.252151,0.252771,0.243782,0.245036,319908577
1994-08-03,0.246404,0.250081,0.241605,0.249195,269213390
1994-08-04,0.249195,0.253983,0.249195,0.250081,219262540
1994-08-05,0.247352,0.251291,0.247352,0.250081,103264516
1994-08-08,0.249195,0.255826,0.248307,0.253983,167663512
1994-08-09,0.252151,0.254888,0.249195,0.252771,93282275
1994-08-10,0.252771,0.26243,0.250081,0.26034,300927766
1994-08-11,0.257561,0.264241,0.254888,0.258223,353762910
1994-08-12,0.258823,0.264241,0.254888,0.261502,213201476
1994-08-15,0.261502,0.263326,0.257561,0.26034,142502024
1994-08-16,0.258823,0.261502,0.255826,0.261502,184823340
1994-08-17,0.26243,0.266243,0.26034,0.263326,339633679
1994-08-18,0.261502,0.265148,0.259373,0.26034,244782955
1994-08-19,0.261502,0.263326,0.257561,0.26243,154929917
1994-08-22,0.261502,0.263326,0.26034,0.26243,180888919
1994-08-23,0.26243,0.269989,0.261502,0.263326,254499248
1994-08-24,0.261502,0.263326,0.258823,0.26243,203631325
1994-08-25,0.257561,0.273909,0.257561,0.263918,354600261
1994-08-26,0.265148,0.271683,0.265148,0.269071,242337215
1994-08-29,0.269071,0.271683,0.265148,0.266243,180516752
1994-08-30,0.265148,0.273909,0.264241,0.27262,216085785
1994-08-31,0.270875,0.28136,0.269071,0.272016,417550538
1994-09-01,0.266243,0.269071,0.26034,0.263326,242443567
1994-09-02,0.265148,0.267199,0.263326,0.266243,120224925
1994-09-06,0.265148,0.267858,0.263326,0.267533,108501474
1994-09-07,0.267858,0.275358,0.266243,0.271683,241978306
1994-09-08,0.270875,0.27262,0.267858,0.271683,188505150
1994-09-09,0.269071,0.270875,0.266243,0.269071,186604483
1994-09-12,0.267858,0.269071,0.266243,0.269071,107451438
1994-09-13,0.269071,0.27262,0.267858,0.269662,123694042
1994-09-14,0.267858,0.269071,0.263326,0.264241,117593046
1994-09-15,0.264241,0.271683,0.264241,0.270875,307321124
1994-09-16,0.269989,0.280139,0.267199,0.273909,432158313
1994-09-19,0.273909,0.276541,0.267199,0.267199,206914425
1994-09-20,0.264241,0.266243,0.258823,0.260024,234096281
1994-09-21,0.259373,0.26034,0.253983,0.256714,278703765
1994-09-22,0.257561,0.257561,0.252771,0.254888,173551832
1994-09-23,0.254888,0.259373,0.254888,0.255166,157694621
1994-09-26,0.254888,0.259373,0.252771,0.255166,168168658
1994-09-27,0.253983,0.256714,0.251291,0.254888,129462817
1994-09-28,0.255826,0.258823,0.252771,0.254888,96445725
1994-09-29,0.253983,0.258823,0.251291,0.256714,129808309
1994-09-30,0.256714,0.259373,0.252771,0.25341,85094457
1994-10-03,0.252771,0.253983,0.244395,0.249195,153800104
1994-10-04,0.250081,0.255826,0.248307,0.253983,192718711
1994-10-05,0.252771,0.286761,0.251291,0.285006,842371698
1994-10-06,0.28136,0.28197,0.270875,0.27262,625328905
1994-10-07,0.271683,0.278955,0.267199,0.278324,432450705
1994-10-10,0.27927,0.297887,0.278324,0.292416,621168597
1994-10-11,0.311448,0.315092,0.296449,0.297887,999627761
1994-10-12,0.297887,0.320505,0.29433,0.316918,708881584
1994-10-13,0.320505,0.322584,0.305387,0.309368,623414929
1994-10-14,0.312375,0.315981,0.307625,0.309368,208934771
1994-10-17,0.307625,0.312375,0.292416,0.29913,360767765
1994-10-18,0.305387,0.313004,0.30445,0.310205,556224505
1994-10-19,0.308481,0.316918,0.308481,0.310205,416659950
1994-10-20,0.310205,0.31477,0.30445,0.308481,258885572
1994-10-21,0.306658,0.321657,0.306658,0.320505,382978436
1994-10-24,0.321657,0.324467,0.315092,0.317816,242696132
1994-10-25,0.313004,0.320505,0.312375,0.320505,357790355
1994-10-26,0.320505,0.325284,0.320505,0.325284,233524730
1994-10-27,0.325284,0.329246,0.319567,0.321657,189183097
1994-10-28,0.319007,0.322584,0.314131,0.316918,324374593
1994-10-31,0.315981,0.326554,0.312375,0.324792,422375468
1994-11-01,0.322584,0.327119,0.319007,0.324467,258832426
1994-11-02,0.324467,0.325284,0.311448,0.311448,259603349
1994-11-03,0.314131,0.315981,0.308481,0.312375,131164105
1994-11-04,0.312375,0.313004,0.301041,0.303917,227915497
1994-11-07,0.303917,0.310205,0.30182,0.306658,134154800
1994-11-08,0.305387,0.320505,0.302767,0.317816,414147835
1994-11-09,0.321657,0.323551,0.308481,0.313004,482228790
1994-11-10,0.314131,0.315092,0.308481,0.310845,181553520
1994-11-11,0.310205,0.312375,0.308481,0.309368,73902761
1994-11-14,0.310205,0.321657,0.310205,0.319567,165709650
1994-11-15,0.319567,0.323551,0.310205,0.311448,198926078
1994-11-16,0.306658,0.3127,0.305387,0.307988,222399440
1994-11-17,0.307625,0.308481,0.300055,0.301041,178536275
1994-11-18,0.301041,0.30445,0.297887,0.301041,174495545
1994-11-21,0.301041,0.302767,0.285913,0.286761,240436529
1994-11-22,0.28408,0.29433,0.280139,0.28136,266236024
1994-11-23,0.278324,0.285006,0.273909,0.277476,389039507
1994-11-25,0.277476,0.28408,0.276541,0.28408,99954830
1994-11-28,0.282857,0.287648,0.280789,0.284702,164579812
1994-11-29,0.285913,0.289569,0.28408,0.287648,171052948
1994-11-30,0.288929,0.296449,0.278324,0.280139,370311310
1994-12-01,0.278324,0.282857,0.270875,0.272016,367094605
1994-12-02,0.274452,0.276541,0.267858,0.275014,204428836
1994-12-05,0.274452,0.28136,0.271683,0.279578,213945766
1994-12-06,0.278324,0.288929,0.277476,0.282602,282558377
1994-12-07,0.282288,0.284702,0.271387,0.275358,162944907
1994-12-08,0.277476,0.278324,0.269071,0.269989,201584386
1994-12-09,0.269989,0.273909,0.261502,0.27262,309421209
1994-12-12,0.273909,0.276541,0.267199,0.274452,265930281
1994-12-13,0.275358,0.277774,0.27262,0.273909,141465293
1994-12-14,0.274452,0.286761,0.274452,0.285006,369593466
1994-12-15,0.285913,0.288929,0.277476,0.27927,270103894
1994-12-16,0.280139,0.28408,0.276541,0.280139,213360955
1994-12-19,0.280139,0.296449,0.280139,0.29433,394980968
1994-12-20,0.29433,0.295197,0.288929,0.289569,207858166
1994-12-21,0.285006,0.289569,0.282288,0.288929,186843746
